Id,Slack (ns),Source Clock,Sink Clock,Exception,Hops,TDMs used per hop**,Total TDM delay (ns)*,User logic delay (ns),Path delay (ns),Requirement (ns),Start Point,End Point,Net Name,
28,980.760,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.312,19.240,1000.000,Din[7:0].Din[2],Dout[17:0].Dout[14],Din_aptn_ft[2]: Dout[14]
29,980.775,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.297,19.225,1000.000,Din[7:0].Din[2],Dout[17:0].Dout[13],Din_aptn_ft[2]: Dout[13]
30,980.803,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.269,19.197,1000.000,Din[7:0].Din[2],Dout[17:0].Dout[12],Din_aptn_ft[2]: Dout[12]
31,980.804,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.268,19.196,1000.000,Din[7:0].Din[2],Dout[17:0].Dout[10],Din_aptn_ft[2]: Dout[10]
32,980.808,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.264,19.192,1000.000,Din[7:0].Din[2],Dout[17:0].Dout[11],Din_aptn_ft[2]: Dout[11]
33,980.826,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.246,19.174,1000.000,Din[7:0].Din[2],Dout[17:0].Dout[9],Din_aptn_ft[2]: Dout[9]
34,980.860,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.212,19.242,1000.000,Din[7:0].Din[3],Dout[17:0].Dout[16],Din_aptn_ft[3]: Dout[16]
35,980.861,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.211,19.242,1000.000,Din[7:0].Din[3],Dout[17:0].Dout[15],Din_aptn_ft[3]: Dout[15]
36,980.863,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.210,19.240,1000.000,Din[7:0].Din[3],Dout[17:0].Dout[14],Din_aptn_ft[3]: Dout[14]
37,980.869,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.203,19.131,1000.000,Din[7:0].Din[2],Dout[17:0].Dout[8],Din_aptn_ft[2]: Dout[8]
38,980.874,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.198,19.126,1000.000,Din[7:0].Din[2],Dout[17:0].Dout[7],Din_aptn_ft[2]: Dout[7]
39,980.877,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.195,19.225,1000.000,Din[7:0].Din[3],Dout[17:0].Dout[13],Din_aptn_ft[3]: Dout[13]
40,980.898,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.174,19.102,1000.000,Din[7:0].Din[2],Dout[17:0].Dout[6],Din_aptn_ft[2]: Dout[6]
41,980.906,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.166,19.197,1000.000,Din[7:0].Din[3],Dout[17:0].Dout[12],Din_aptn_ft[3]: Dout[12]
42,980.906,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.166,19.196,1000.000,Din[7:0].Din[3],Dout[17:0].Dout[10],Din_aptn_ft[3]: Dout[10]
43,980.911,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.162,19.192,1000.000,Din[7:0].Din[3],Dout[17:0].Dout[11],Din_aptn_ft[3]: Dout[11]
44,980.928,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.144,19.174,1000.000,Din[7:0].Din[3],Dout[17:0].Dout[9],Din_aptn_ft[3]: Dout[9]
45,980.968,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.104,19.242,1000.000,Din[7:0].Din[4],Dout[17:0].Dout[16],Din_aptn_ft[4]: Dout[16]
46,980.972,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.100,19.131,1000.000,Din[7:0].Din[3],Dout[17:0].Dout[8],Din_aptn_ft[3]: Dout[8]
47,980.972,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.100,19.242,1000.000,Din[7:0].Din[4],Dout[17:0].Dout[15],Din_aptn_ft[4]: Dout[15]
48,980.974,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.098,19.240,1000.000,Din[7:0].Din[4],Dout[17:0].Dout[14],Din_aptn_ft[4]: Dout[14]
49,980.976,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.096,19.126,1000.000,Din[7:0].Din[3],Dout[17:0].Dout[7],Din_aptn_ft[3]: Dout[7]
50,980.988,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.084,19.225,1000.000,Din[7:0].Din[4],Dout[17:0].Dout[13],Din_aptn_ft[4]: Dout[13]
51,981.001,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,6.072,19.102,1000.000,Din[7:0].Din[3],Dout[17:0].Dout[6],Din_aptn_ft[3]: Dout[6]
52,981.079,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.993,19.197,1000.000,Din[7:0].Din[4],Dout[17:0].Dout[12],Din_aptn_ft[4]: Dout[12]
53,981.081,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.992,19.196,1000.000,Din[7:0].Din[4],Dout[17:0].Dout[10],Din_aptn_ft[4]: Dout[10]
54,981.084,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.989,19.192,1000.000,Din[7:0].Din[4],Dout[17:0].Dout[11],Din_aptn_ft[4]: Dout[11]
55,981.104,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.968,19.174,1000.000,Din[7:0].Din[4],Dout[17:0].Dout[9],Din_aptn_ft[4]: Dout[9]
56,981.163,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.909,19.131,1000.000,Din[7:0].Din[4],Dout[17:0].Dout[8],Din_aptn_ft[4]: Dout[8]
57,981.171,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.901,19.126,1000.000,Din[7:0].Din[4],Dout[17:0].Dout[7],Din_aptn_ft[4]: Dout[7]
58,981.185,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.887,19.242,1000.000,Din[7:0].Din[5],Dout[17:0].Dout[16],Din_aptn_ft[5]: Dout[16]
59,981.189,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.883,19.242,1000.000,Din[7:0].Din[5],Dout[17:0].Dout[15],Din_aptn_ft[5]: Dout[15]
60,981.191,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.881,19.240,1000.000,Din[7:0].Din[5],Dout[17:0].Dout[14],Din_aptn_ft[5]: Dout[14]
61,981.196,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.876,19.102,1000.000,Din[7:0].Din[4],Dout[17:0].Dout[6],Din_aptn_ft[4]: Dout[6]
62,981.206,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.867,19.225,1000.000,Din[7:0].Din[5],Dout[17:0].Dout[13],Din_aptn_ft[5]: Dout[13]
